"","scaleYear","numCars","propEVS","gasolineConsumptionWithEVs","averageGasolineConsumptionWithEVs","efficiencyWithEVs","totalVMT","propCars","propCarSUV","propTruck","scaledEfficiencyWithEVs","scaledGasolineConsumptionWithEVs","EV_VMT","EV_Efficiency"
"90",89,32421,0,62085399444.2374,191.497484483012,57.384034019343,364598888.297597,0.184170753523951,0.456062428672774,0.350914530705407,43.451636860747,81992553818.6357,0,NA
"91",90,32690,0,61714737703.1684,188.787817996844,57.9121833661806,367903605.145441,0.182379932701132,0.456622820434384,0.352340165188131,43.8515556538262,81503042548.2701,0,NA
"92",91,32812,0,61376566834.2801,187.055244527246,58.4227427408977,368917920.604251,0.18026941362916,0.457942216262343,0.353529196635377,44.2381551832106,81056440071.4329,0,NA
"93",92,32894,0,61052246884.6933,185.6029880364,58.9254994981737,369616841.589878,0.179212014349121,0.457408645953669,0.355475162643643,44.6188465099842,80628129693.1638,0,NA
"94",93,33093,0,60737240402.6869,183.535008620212,59.4162132472417,371847007.948123,0.176744326594748,0.457830961230472,0.357688937237482,44.9904187772788,80212119066.5055,0,NA
"95",94,33236,0,60432986445.0583,181.829902650916,59.907590203137,373023213.807959,0.175442291491154,0.45787700084246,0.359218919244193,45.3624932299411,79810308669.5569,0,NA
"96",95,33413,0,60116567390.4525,179.919694102453,60.417980947301,374978169.475753,0.175021698141442,0.456558824409661,0.361116930536019,45.7489650709592,79392432540.9302,0,NA
"97",96,33564,0,59798624637.612,178.162986049374,60.9296992853907,376909824.874199,0.173459659158622,0.456143487069479,0.363395304492909,46.1364421764231,78972544153.2113,0,NA
"98",97,33661,0,59482798489.7001,176.711323162414,61.4481962941353,378237360.557355,0.171563530495232,0.456581800897181,0.365110959270372,46.5290521440277,78555451041.7583,0,NA
"99",98,33902,0,59163306938.9928,174.512733582068,61.9755000616308,381068786.675963,0.170432422865908,0.456108784142528,0.366910506754764,46.9283306578525,78133517247.3322,0,NA
"100",99,34062,0,58854460100.7465,172.786272387841,62.4996668312353,383287378.52622,0.169602489577829,0.455522282895896,0.368563208267277,47.3252338124765,77725641301.7265,0,NA
"101",100,34237,0,58567009402.729,171.063496809677,63.0076724254002,385110251.87897,0.168092998802465,0.455384525513334,0.370476385197301,47.7098995993649,77346021986.4224,0,NA
"102",101,34331,0,58279501994.6179,169.757659242719,63.5163840377231,386180802.729161,0.166584136785995,0.454894992863593,0.37263697532842,48.0950999886936,76966327777.4163,0,NA
"103",102,34573,0,57959354156.5533,167.643404265043,64.0636583547328,389518251.353405,0.165649495270876,0.454256211494519,0.374482978046452,48.5095003579304,76543527262.6832,0,NA
"104",103,34847,0,57684241587.2941,165.535746512739,64.5708386963709,392645260.972814,0.164404396361236,0.454300226705312,0.375871667575401,48.8935412571872,76180202192.0049,0,NA
"105",104,34958,0,57426721232.8946,164.273474549158,65.0694605906197,393587413.761409,0.163167229246524,0.45374449339207,0.377767606842497,49.2711016335179,75840110129.9983,0,NA
